review_id,restaurant_id,date,rating,review_text,monthly_sales,complaints_count,avg_rating,staff_turnover,risk_label
8078,65,9/6/2024,1,Many base could start support a machine continue personal piece say contain green blue to new here husband focus cup country.,260106,48,2.67,13,1
8079,74,7/28/2025,3,Benefit indicate finally game movie discover opportunity visit improve real west.,1469477,28,4.64,17,0
8080,79,9/10/2024,5,Case sell page toward class past fear myself director foot.,1481446,14,4.99,7,0
8081,93,2/28/2025,1,Tax key call behavior pretty development executive support participant point us box important office agent president your teach the.,1075913,21,2.87,6,0
8082,59,12/8/2024,5,Success toward among out around lay exactly all conference black understand degree best.,1951548,30,3.43,10,0
8083,188,4/30/2025,4,Rock but expert among reveal sister figure baby cup sometimes market inside everybody defense election.,1826924,45,3.12,14,1
8084,78,7/19/2025,5,Help he room employee yard up why everybody case recent law big couple able expert be responsibility.,738602,42,3.7,8,0
8085,63,7/2/2025,2,Page participant way medical station far mouth degree ask moment will.,1205868,39,4.39,1,0
8086,127,6/23/2025,4,Interesting class artist close fill century watch if town product maybe list trade particular throw similar nice work despite phone range author attention.,542323,36,3.09,0,1
8087,7,6/11/2025,3,Compare stop garden exactly business bit record.,1748756,16,4.57,8,0
8088,59,10/8/2024,3,Mean language term whom mouth bill produce nature probably bad day until.,1951548,30,3.43,10,0
8089,140,8/8/2025,3,Before structure civil set discover rock yard member believe.,731528,2,4.88,1,0
8090,40,5/9/2025,2,Probably thank smile especially other trouble store water method meeting.,1329684,47,4.81,18,0
8091,2,4/11/2025,3,What main most ten modern fall agree join sea success special main appear.,861720,16,3.88,17,0
8092,82,1/15/2025,3,Those sing might form six food loss than energy many race act.,1763597,45,2.51,14,1
8093,72,12/29/2024,2,Material artist own animal see discover ready season force book now.,1667220,21,2.68,0,0
8094,39,12/4/2024,5,Minute project among west less company.,1303157,23,2.75,11,0
8095,151,6/23/2025,5,Leg through finish market worry effect five health morning individual against easy find remember line management issue cold newspaper hope down yard health return.,1447236,30,4.02,5,0
8096,187,6/24/2025,5,Pattern me say modern office argue debate effort forward administration enjoy place age if then.,1203160,31,4.92,17,0
8097,22,9/5/2024,4,Strong hair color challenge spend news model project usually game there child.,1615184,5,3.36,17,0
8098,36,11/6/2024,4,Will stop agreement perhaps region conference with reality.,1372543,8,4.69,3,0
8099,124,10/14/2024,3,Data happy contain talk late.,516573,46,4.8,6,0
8100,198,10/8/2024,4,Under collection color arrive population far safe same onto bill however west so rate ten alone simple force environment understand.,1113960,1,3.11,15,0
8101,51,5/18/2025,1,Operation word wait medical address road stage me already baby author way example hotel movie.,530624,19,4,4,0
8102,68,6/22/2025,3,Message everything black friend pressure foot value society artist include record government.,674182,4,4.63,10,0
8103,168,12/19/2024,1,Gun chair I just show laugh low difference force society nation will certainly final the unit.,1621276,42,4.14,12,0
8104,76,8/7/2025,5,Court same act five with right sit month moment boy find argue in society.,526828,25,4.55,17,0
8105,1,6/14/2025,3,Cultural represent laugh learn computer within push while hand environment public bank.,1537889,39,2.51,6,1
8106,33,10/19/2024,4,Business seem arrive system garden although general back mind wish fine gas paper on just.,1666165,22,4.6,12,0
8107,35,5/19/2025,2,Approach lot like personal main truth green buy avoid I imagine western clearly.,315443,26,4.64,8,0
8108,73,6/12/2025,4,Own especially once detail herself message share material election eight adult participant often relate structure ball finally four board hit seven environmental brother state reveal.,490178,33,3.1,11,1
8109,175,4/12/2025,3,Wish son process treat better knowledge form collection note look represent look at quite into model.,1726954,47,2.51,16,1
8110,124,10/16/2024,3,Old around able authority thing sometimes among rule decide he.,516573,46,4.8,6,0
8111,48,12/3/2024,2,Tree open produce sense voice usually sometimes friend everyone large general early by land.,311606,13,4.65,5,0
8112,120,11/26/2024,1,Far travel tell budget box man want left base opportunity.,1223844,1,4.07,10,0
8113,58,9/5/2024,5,Center marriage goal turn argue resource hear.,537270,35,3.31,13,0
8114,110,5/13/2025,4,Catch attack water wall direction hospital first realize into institution last court always special question understand smile we nor middle.,1785778,9,4.13,1,0
8115,2,8/2/2025,3,Statement defense beautiful knowledge include difference military beat quite consumer.,861720,16,3.88,17,0
8116,148,2/19/2025,1,Generation focus miss statement its however cold speech process treatment.,1559220,16,4.59,6,0
8117,7,12/29/2024,3,Administration former enough subject natural lead skin across school will.,1748756,16,4.57,8,0
8118,130,6/6/2025,4,Father sound simple that culture current goal similar expert move money election thought parent age toward toward.,719922,8,3.78,9,0
8119,45,8/9/2025,2,Early behavior forget positive me couple draw Mr data risk class recognize.,1028492,10,2.73,12,0
8120,167,7/13/2025,2,Ready military down know generation effort design happen according environmental see old stop.,1128217,35,3.74,5,0
8121,161,9/29/2024,3,Public board reality stand season leg man power last out here wear low fine may big.,832012,8,3.02,3,0
8122,148,11/11/2024,4,Bad south interest result sport fast both deep idea good six sure by doctor office century.,1559220,16,4.59,6,0
8123,159,1/21/2025,1,Cause question open history phone.,440148,18,3.06,2,0
8124,100,12/9/2024,1,Kind certain environment perhaps happen professor as create hair report clearly between front newspaper theory tell senior phone.,1908652,4,2.82,15,0
8125,108,5/31/2025,1,Perform player into keep value develop around event attorney arrive bar.,824545,45,3.79,18,0
8126,112,11/7/2024,1,Impact stock leave short soldier in company eat site growth speech service join product check health rise identify.,1004858,41,3.92,2,0
8127,116,4/4/2025,2,Discussion low fact official series instead research environmental dark evening also.,1956405,38,3.8,16,0
8128,188,12/31/2024,4,Nothing free administration structure central term reveal though candidate end his over.,1826924,45,3.12,14,1
8129,137,6/7/2025,4,You administration mission east future this admit so law offer only say people board young American media whether be debate role him plant service.,473980,26,2.54,13,1
8130,101,12/1/2024,3,Local ahead picture skin for ability north clear near art.,390029,41,3.8,16,0
8131,142,4/10/2025,3,Act condition force alone soldier language Mr school question attorney nature.,323001,23,3.54,8,0
8132,115,7/28/2025,5,Offer cause top rate rest a fear seat.,284419,19,4.46,11,0
8133,175,3/13/2025,1,Floor on culture model notice election couple hope former travel yourself case.,1726954,47,2.51,16,1
8134,87,1/7/2025,2,Present mission wind trip hotel leave during he crime receive hear receive building.,1750343,9,3.02,3,0
8135,42,12/7/2024,3,Science capital certainly before network Mr third team cup executive wide appear.,925047,26,4.52,18,0
8136,150,9/7/2024,4,Window administration economy evening level discussion build chair growth expect total long.,660166,27,3.15,10,1
8137,128,6/7/2025,2,Street value sometimes describe eye as our conference plant product dinner near staff daughter send necessary provide soon necessary Republican daughter general.,714867,27,3.05,14,1
8138,91,7/10/2025,4,Against activity glass federal figure black current team fly through administration suddenly billion structure.,502263,32,4.77,4,0
8139,153,7/24/2025,4,Wind half hundred deal class stage study clear wide compare city more close avoid daughter amount black none industry memory plan bill concern TV relationship wall dinner.,745118,42,4.29,4,0
8140,90,9/18/2024,2,Voice statement part hot animal reason try per knowledge interest it three certain chair rich player month identify audience standard collection.,997095,37,4.86,0,0
8141,187,10/26/2024,4,Central guess sister party bad chance them article name compare off approach water generation teach talk door so indeed.,1203160,31,4.92,17,0
8142,147,5/29/2025,3,Else once sea work note.,1477398,46,3.26,5,0
8143,73,10/1/2024,4,Hundred marriage generation culture baby decide safe trouble next political indeed source.,490178,33,3.1,11,1
8144,104,6/15/2025,3,Material let official ever easy allow talk receive reflect recent peace behind oil government.,1752593,39,3.75,6,0
8145,124,6/19/2025,4,She particular simply then watch soon avoid here push if number Mrs improve.,516573,46,4.8,6,0
8146,13,1/22/2025,1,Politics degree offer road family must increase yard detail moment have behavior employee imagine alone with left option.,310550,1,4.71,15,0
8147,33,9/19/2024,5,By hundred phone stuff must according surface product quite day tax gas trade develop education reduce best thought professor four.,1666165,22,4.6,12,0
8148,115,11/25/2024,5,Action control travel figure movie learn seek star scene.,284419,19,4.46,11,0
8149,126,2/21/2025,2,Both build daughter this theory huge result per.,748776,43,3.47,14,0
8150,174,2/28/2025,4,Style nearly training identify sister crime plant officer story least of camera.,1212846,25,4.99,8,0
8151,99,11/4/2024,4,Industry after attack relationship loss bring technology performance suggest measure then believe school second floor none trade.,1136665,33,3.43,0,0
8152,134,7/3/2025,5,Response their tax rock test provide car current seem specific trouble share member loss vote scene.,328853,16,4.84,8,0
8153,97,4/28/2025,1,Age less country believe memory strategy.,823804,7,2.85,10,0
8154,200,11/10/2024,1,Wrong quickly air challenge commercial country century compare center name owner whatever suddenly person foot himself contain five especially.,1725174,11,4.82,0,0
8155,195,7/10/2025,1,Billion they machine white grow dream themselves close cover create require wind after cause task whether say something sing trial.,473453,28,2.93,5,1
8156,5,8/9/2025,3,Pay example leader sell easy their statement administration.,1082450,42,3.08,14,1
8157,19,2/25/2025,3,Tough off real trade modern actually quality room former house get west door such idea deep garden finally according paper dark.,1038898,25,4.46,5,0
8158,128,1/18/2025,1,Fill trade without teacher Mrs at prevent far specific method spend value.,714867,27,3.05,14,1
8159,55,7/11/2025,5,Paper assume gas really eye view big tend boy about thought add rate about.,1630011,4,3.9,13,0
8160,26,10/18/2024,4,Reflect right all mission always this bad collection score edge arm law compare.,1722209,45,2.61,4,1
8161,191,3/24/2025,3,Building road power research million whom child hand learn ahead painting little see side detail capital notice.,983529,15,3.57,3,0
8162,52,3/23/2025,3,Wall chance learn budget few control power management church south significant each capital heavy quickly far agree run.,1322727,12,3.95,11,0
8163,40,3/18/2025,2,It various sound station best weight minute necessary anyone major summer not happy to.,1329684,47,4.81,18,0
8164,184,11/26/2024,5,Seat boy successful research drive continue investment open anyone also people college employee fight another nation.,277122,24,2.65,12,0
8165,107,12/20/2024,4,Can history turn us movement very answer story box move purpose institution majority local.,216873,18,4.42,9,0
8166,11,5/21/2025,2,Skin fill win record yeah fast large.,263433,39,4.59,0,0
8167,20,4/16/2025,5,Cup point seek within true each hot scientist.,757373,49,3.06,5,1
8168,54,1/4/2025,2,Then such why wish girl fire question benefit arrive culture chair account tonight situation far write.,870392,5,2.65,17,0
8169,60,8/5/2025,1,Adult foreign part might specific doctor suddenly blue entire.,1374969,13,4.94,17,0
8170,148,3/21/2025,4,Right food meeting every man least very goal meeting break air century Republican city card scene gas.,1559220,16,4.59,6,0
8171,162,2/23/2025,4,Thus inside international firm song product among character culture member forward happy effort step budget partner address.,549546,30,4.86,17,0
8172,185,10/16/2024,3,Capital three know before continue smile such house stop write nothing.,791479,4,3.7,2,0
8173,198,2/5/2025,4,Full need yet job why attention above article daughter force entire public mean human watch minute.,1113960,1,3.11,15,0
8174,181,3/14/2025,2,Quality box teach song throughout space.,1876696,43,3.46,5,0
8175,183,9/24/2024,3,Plant most perhaps interest age meeting cold anyone man test culture know send dream mother right the age use piece.,435735,17,2.96,15,0
8176,189,4/18/2025,2,Very past heart final voice federal up author small particular build who than environmental two collection late kitchen campaign pay young crime.,313052,43,3.01,13,1
8177,166,9/15/2024,1,Stay together traditional power young various few create imagine condition prepare late memory.,1203691,37,4.3,15,0
8178,184,1/27/2025,2,Tell her attorney society statement health local north follow our chair will few must my man hot.,277122,24,2.65,12,0
8179,96,4/6/2025,4,Than economy seat arm trouble consider president surface.,699339,32,4.82,3,0
8180,65,4/17/2025,3,Paper follow condition next very maybe tree war meet off total.,260106,48,2.67,13,1
8181,167,10/6/2024,2,First whom well group two couple into seek fear result yet large million.,1128217,35,3.74,5,0
8182,50,1/16/2025,3,During generation person story even mind know state person those action theory southern argue keep look activity during factor concern I open lead cause develop.,1588360,5,4.5,10,0
8183,66,3/23/2025,1,Usually near example attack white realize company and item forward thought morning final plan chair.,1859251,46,4.45,2,0
8184,80,8/26/2025,2,Phone week car social American option car city operation development.,813137,9,2.82,19,0
8185,180,10/8/2024,5,Seat public wall life what sing identify air whole sing anyone on modern skin movement.,1608509,30,4.26,0,0
8186,60,3/23/2025,3,Energy daughter involve alone which be large around one them sign less support mission must common why us son.,1374969,13,4.94,17,0
8187,60,9/15/2024,1,Fight owner much college article.,1374969,13,4.94,17,0
8188,167,2/16/2025,3,Grow six good positive rule start share become find think mention green once name general husband address doctor popular claim military several.,1128217,35,3.74,5,0
8189,81,10/3/2024,1,Best movement ready mouth product land couple community discuss garden girl majority item particular foreign kind.,864748,27,2.5,8,1
8190,164,7/5/2025,5,Very across Mr development attorney building degree reach husband affect stop fund.,1567702,29,4.12,14,0
8191,51,2/12/2025,1,Total best anything deep similar allow people court.,530624,19,4,4,0
8192,37,1/21/2025,2,Time day modern them age station none wind not resource investment.,725990,38,4.25,13,0
8193,169,1/1/2025,1,Such ok game seat rule feel cover environment expert dinner son economy sea southern mission.,627871,40,4.56,5,0
8194,197,1/19/2025,2,See officer age dog head price letter answer.,1112436,6,2.88,9,0
8195,18,10/8/2024,4,Must everybody leader almost hit around long skin growth himself heavy budget serve analysis side.,565108,29,3.34,6,0
8196,148,8/17/2025,3,Ready receive team none school note during probably environment as gas along.,1559220,16,4.59,6,0
8197,46,6/5/2025,2,Theory these evening can anyone anything always test one forget bring statement.,1567864,2,4.3,6,0
8198,172,6/6/2025,4,Letter authority visit could into series again weight the thing these investment everything.,719139,16,2.52,6,0
8199,142,4/26/2025,4,Color information enter quickly candidate tell author skill task student use eight ball author speak cover majority girl approach.,323001,23,3.54,8,0
8200,177,2/11/2025,5,View enjoy action near power not ability career war agency.,319081,27,3.51,9,0
8201,101,11/3/2024,3,Up what another already part debate clearly different.,390029,41,3.8,16,0
8202,142,8/9/2025,2,Able however modern artist student world significant appear police result someone ask quality much stage great position inside fill true.,323001,23,3.54,8,0
8203,75,6/9/2025,5,Try only might protect action note worker market ability cell church time by when example central step table challenge his space.,1043836,30,4.23,16,0
8204,123,5/19/2025,3,Discover get technology the throughout development idea he whose.,1191547,10,3.16,19,0
8205,184,1/13/2025,1,Worry top record year pay over moment base close result get reduce enough manage character artist machine issue by important resource term around.,277122,24,2.65,12,0
8206,125,12/7/2024,2,Opportunity charge since sport career treatment have find enter best fill.,823836,32,3.49,10,0
8207,49,5/20/2025,2,Create goal southern end race magazine table almost.,730381,26,4.08,9,0
8208,142,1/17/2025,5,Article notice food worry discuss almost single value operation.,323001,23,3.54,8,0
8209,40,3/25/2025,5,Huge free collection record phone his guy over ever assume success keep between dream example wish perform.,1329684,47,4.81,18,0
8210,158,7/3/2025,4,According American dream but collection stock bad box for.,482654,48,4.31,18,0
8211,87,6/14/2025,2,Investment rise a air Mrs space kitchen fear month civil report run say fund school until certain.,1750343,9,3.02,3,0
8212,24,7/4/2025,1,Although stand provide organization middle.,1260017,8,2.67,17,0
8213,24,6/30/2025,4,Good prepare whether radio agent democratic standard no month down feel eight weight.,1260017,8,2.67,17,0
8214,94,6/26/2025,1,Two itself improve rock world bad pretty without program become friend challenge figure answer guess loss feel where reason education.,1026668,22,4.39,16,0
8215,79,7/17/2025,2,Forward house million fight sit member skin protect never once son sound.,1481446,14,4.99,7,0
8216,182,9/3/2024,3,Course trade already green lot night base across art reach consider glass.,1619731,13,4.49,11,0
8217,172,5/12/2025,4,Score century some class say top type some blood their what.,719139,16,2.52,6,0
8218,7,1/10/2025,1,Mrs notice international left condition worker evidence economy American Mr interest economic maybe fight bed similar challenge.,1748756,16,4.57,8,0
8219,13,9/27/2024,5,Doctor model where capital record who industry music rise sister staff middle.,310550,1,4.71,15,0
8220,90,12/19/2024,2,Begin common eat green according job worry door plant each program risk house own.,997095,37,4.86,0,0
8221,143,11/28/2024,2,Car late ten level whole.,1454305,24,3.76,2,0
8222,154,4/11/2025,4,Appear person those painting difficult couple town chance difficult strategy talk two number modern fire official upon score reflect pressure total address trip major the occur everything road.,1116649,39,3.06,18,1
8223,162,6/7/2025,1,Try explain all serious some provide small some wind message pay series cell material.,549546,30,4.86,17,0
8224,136,4/10/2025,4,Instead father push radio democratic could technology should store husband.,481606,42,5,6,0
8225,186,5/23/2025,5,Remain century high owner popular seven ground surface affect if director.,1506690,7,4.46,11,0
8226,169,3/14/2025,2,Unit take study hand maintain industry trouble simply say only report up question process dog current ok law war appear month.,627871,40,4.56,5,0
8227,57,1/27/2025,1,Again share meeting himself item.,578225,19,3.28,1,0
8228,165,11/14/2024,4,Report wife wear each degree significant detail case sea present necessary pay thing.,1700722,15,3.66,16,0
8229,44,3/7/2025,3,Position catch real four almost laugh radio even police.,1391002,41,3.58,4,0
8230,55,1/21/2025,1,Threat anything view hope single have put personal be look stock break care.,1630011,4,3.9,13,0
8231,89,9/13/2024,1,Like floor break become media difference cost financial still course.,1541025,7,3.48,9,0
8232,2,9/5/2024,3,Whom ten every task table current many effort find beyond cover investment floor.,861720,16,3.88,17,0
8233,34,9/22/2024,2,Bring low hotel play bag open involve particular short despite.,646834,7,3.43,4,0
8234,106,2/18/2025,2,Day smile manage bill deal carry.,1434424,12,3.06,18,0
8235,175,12/6/2024,2,Teach region property skill politics never can action loss note training activity mother health.,1726954,47,2.51,16,1
8236,136,3/17/2025,5,Where industry someone hear send hundred ten keep quality Congress really win own everything.,481606,42,5,6,0
8237,27,11/14/2024,3,Data chance partner service or report Republican remain rest view may him by report participant modern resource.,228705,41,3.41,16,0
8238,86,2/9/2025,4,By civil analysis organization laugh try fast everybody student cause population fly generation building station spring.,1155015,18,3.34,16,0
8239,97,8/13/2025,3,Different low commercial song business benefit live beat plant discover top according blood enjoy seek event new security pattern about hold.,823804,7,2.85,10,0
8240,139,3/3/2025,2,Factor sport investment make financial usually create whom nothing message throw speak behind down resource yet American.,258137,40,2.86,10,1
8241,159,11/29/2024,4,Bed billion affect believe order seven throughout issue ability news military care while watch anything state.,440148,18,3.06,2,0
8242,30,11/3/2024,5,Know city doctor particular trouble picture continue.,1818523,42,4.83,9,0
8243,120,7/27/2025,5,Fast money hour need eight perform consumer somebody around finally black least represent degree style Mr.,1223844,1,4.07,10,0
8244,49,7/9/2025,4,Seem member would change end offer everything we could decision.,730381,26,4.08,9,0
8245,42,6/27/2025,5,Lot card face thank sell they think attorney of information strategy allow dog dog story.,925047,26,4.52,18,0
8246,70,1/28/2025,5,Catch expect note art thought parent me difficult civil together.,1756991,17,2.62,17,0
8247,37,8/26/2025,5,Stage and good instead good item big learn resource let establish.,725990,38,4.25,13,0
8248,101,7/10/2025,5,Work reality particularly film care thank loss important military defense early bag.,390029,41,3.8,16,0
8249,98,12/21/2024,2,Other animal base statement contain life authority decade single international recognize compare movement.,1216573,6,4.94,14,0
8250,198,3/7/2025,5,Wish cold tell data test seem environmental base course which same ground play act fine.,1113960,1,3.11,15,0
8251,100,9/26/2024,3,Leader game financial girl trip hear theory top spend despite TV success important fall add measure.,1908652,4,2.82,15,0
8252,56,8/2/2025,5,Phone within movement material example glass site yet real fly prepare reason service.,1601452,28,2.98,7,1
8253,1,10/28/2024,1,Care none compare Republican dinner reality business computer building quality wall sense.,1537889,39,2.51,6,1
8254,50,9/8/2024,4,Same line table probably word bag in game decide small radio reveal picture situation national color situation interesting those value.,1588360,5,4.5,10,0
8255,90,12/4/2024,4,Tree window answer wife front program price suddenly perhaps over enough resource.,997095,37,4.86,0,0
8256,60,2/11/2025,4,Necessary Mr during mission ok site teacher than bar professional card your effect if quality.,1374969,13,4.94,17,0
8257,155,5/15/2025,5,Executive country memory seat why involve bring east natural west region him thing somebody list.,1661627,32,3.55,17,0
8258,173,9/2/2024,2,Machine attorney defense evidence the accept tell main speech those quality third present thought rule quickly hand not exactly you million.,667189,19,3.46,19,0
8259,61,8/26/2025,2,Central guy every four open around course individual source garden seat ok argue war little court.,424127,8,4.66,8,0
8260,180,4/14/2025,4,War moment human letter customer central try room you read.,1608509,30,4.26,0,0
8261,138,2/2/2025,3,Market lawyer others American write red shoulder dark level focus yard mission check project any maintain second under exactly safe effort politics.,1429886,4,3.81,14,0
8262,26,7/22/2025,3,During young should test policy.,1722209,45,2.61,4,1
8263,58,1/26/2025,4,Move per draw theory must these system travel maintain matter admit suggest his all that hundred name.,537270,35,3.31,13,0
8264,106,9/19/2024,1,Admit hope agent indicate difference nation hope manager material far act national name.,1434424,12,3.06,18,0
8265,36,5/12/2025,5,Watch entire effect contain miss beautiful discuss prove rich accept cultural citizen free wall city war him interesting protect.,1372543,8,4.69,3,0
8266,102,6/22/2025,4,Now beat power always tend various stuff medical represent last seem.,1865382,36,4.97,7,0
8267,57,2/1/2025,4,Begin allow capital particularly speak determine risk success task mission service something name send television.,578225,19,3.28,1,0
8268,164,3/6/2025,2,Young gun cause star eight happen call benefit million bring practice.,1567702,29,4.12,14,0
8269,147,2/22/2025,3,Structure by big north happen born Mrs join experience end begin learn send compare dream serve more.,1477398,46,3.26,5,0
8270,113,3/3/2025,4,Mean term her total really peace information statement remember.,540651,8,3.27,7,0
8271,68,9/1/2024,3,Floor end along sport maybe pattern available still send fly really pay entire blue.,674182,4,4.63,10,0
8272,179,6/18/2025,1,Civil listen serve person political imagine record less take do bill.,1309163,32,4.97,1,0
8273,18,8/12/2025,5,Send final enough dark design simply help.,565108,29,3.34,6,0
8274,130,10/12/2024,2,Work similar success keep most bank eight at story your production professional will control feel employee whatever information human final.,719922,8,3.78,9,0
8275,74,5/4/2025,1,Any enough somebody character coach score bed send and yes career great.,1469477,28,4.64,17,0
8276,82,3/6/2025,5,Campaign picture agent half realize factor instead long method past anything customer network information number region church collection.,1763597,45,2.51,14,1
8277,168,10/23/2024,1,Participant lay always change fall energy media even where thing.,1621276,42,4.14,12,0
8278,139,10/21/2024,5,Most our expect then lawyer else think church cut daughter mother ago party poor meeting message fall.,258137,40,2.86,10,1
8279,120,2/19/2025,4,Center help more heavy organization.,1223844,1,4.07,10,0
8280,142,2/15/2025,5,Air democratic field of picture stage across radio why several begin contain eight term bill success life control despite instead service minute beyond answer country.,323001,23,3.54,8,0
8281,142,11/12/2024,4,Central nor decision arm ready rise add marriage however.,323001,23,3.54,8,0
8282,193,11/19/2024,3,Simple environment energy every free theory change girl subject happen authority expect two door.,497778,12,4.13,3,0
8283,153,11/7/2024,2,Activity parent over raise change Republican treatment require cultural school can claim develop inside force lead.,745118,42,4.29,4,0
8284,85,6/8/2025,2,Wall could these hotel political bank weight success garden social medical nearly financial maintain society.,279880,25,2.87,8,0
8285,168,8/23/2025,2,Natural question guy blood process doctor three south to student agreement billion difficult send senior remember meeting.,1621276,42,4.14,12,0
8286,136,7/18/2025,2,Former law experience western source bring key time food couple hard hold bar year.,481606,42,5,6,0
8287,17,5/6/2025,5,Rule our manager service stage sit camera hear information through four statement senior.,1517531,31,4.49,19,0
8288,28,10/20/2024,5,Figure international sea themselves main director anyone me TV coach.,935034,23,4.55,2,0
8289,192,3/7/2025,4,Understand think computer little this conference plant call.,1676934,32,3.58,8,0
8290,59,11/26/2024,3,However modern school Democrat large concern in region cell technology rise sea most near pick whose.,1951548,30,3.43,10,0
8291,198,10/19/2024,5,Very answer price kitchen street believe gas big rather.,1113960,1,3.11,15,0
8292,110,1/6/2025,1,Important also skin firm lawyer five gun lot impact hair.,1785778,9,4.13,1,0
8293,11,4/10/2025,5,Right listen involve reach least work boy institution hospital quickly more explain prove teacher record born development top large head play difference race.,263433,39,4.59,0,0
8294,133,8/6/2025,1,Speech read foreign hold water bank step at daughter mean receive on suffer race choice community program.,1122411,26,3.01,17,1
8295,22,12/1/2024,2,Already off water drug seven source world turn real much off.,1615184,5,3.36,17,0
8296,47,4/15/2025,3,Who history week decide this attack hold nature face win test someone ready art third draw trouble generation join.,1705479,41,4.06,3,0
8297,96,8/16/2025,4,Real member record cover same result.,699339,32,4.82,3,0
8298,105,4/11/2025,1,Water possible pay participant agent some friend back whatever high important property tough.,354852,49,4.51,19,0
8299,51,8/9/2025,1,Approach six site age story save against enough physical result employee.,530624,19,4,4,0
8300,162,1/31/2025,2,Door prevent might interview note well finish form eat allow direction already agent which.,549546,30,4.86,17,0
8301,85,7/21/2025,5,Return value weight experience collection some resource.,279880,25,2.87,8,0
8302,177,1/19/2025,3,Behind think bed plant save music teach star physical.,319081,27,3.51,9,0
8303,144,6/5/2025,2,Nature hope include direction administration raise again interesting into maintain every skin hotel.,1460331,29,3.78,3,0
8304,194,5/26/2025,4,Short why forward among within better step important Republican mention little old blue himself color improve national week usually ok.,703109,7,3.81,1,0
8305,177,10/1/2024,2,Whole recent or somebody check upon section debate sense fire course loss away various much.,319081,27,3.51,9,0
8306,170,2/16/2025,1,Political factor amount bill discover language eye live drug popular different expert.,1428255,37,2.6,2,1
8307,188,1/4/2025,5,Become specific chance position coach court where view bed catch federal teacher analysis art.,1826924,45,3.12,14,1
8308,9,5/12/2025,5,Air hotel if might seek high have important when another.,1013262,13,2.68,13,0
8309,32,8/22/2025,5,Stuff ready energy ask student lot total toward final enough.,403280,19,3.14,6,0
8310,165,11/14/2024,4,Term assume report important behavior state popular hold clearly draw hotel also clear woman material cause its smile likely soldier each get or.,1700722,15,3.66,16,0
8311,164,6/18/2025,3,Color film office similar.,1567702,29,4.12,14,0
8312,21,1/2/2025,2,Specific goal fish brother central trip improve line natural represent seat hair mouth.,1205528,14,4.22,17,0
8313,197,8/1/2025,2,Well concern study theory plan bag woman attack since leave still cup language.,1112436,6,2.88,9,0
8314,124,4/13/2025,5,Onto feeling laugh magazine daughter.,516573,46,4.8,6,0
8315,133,3/11/2025,2,Use government property feel easy pull audience general good road decade single instead company with.,1122411,26,3.01,17,1
8316,154,12/13/2024,2,Property stay and south child fire local number become similar financial for affect member open type.,1116649,39,3.06,18,1
8317,76,6/26/2025,1,Popular past more record message southern must into others after.,526828,25,4.55,17,0
8318,128,5/27/2025,5,Management spring let group season or later accept finally long fast upon.,714867,27,3.05,14,1
8319,197,8/21/2025,4,Ok customer tax thank article far near situation author explain.,1112436,6,2.88,9,0
8320,146,1/11/2025,5,Lay claim affect quite other trouble work shoulder company let understand find.,764008,7,4.71,18,0
8321,199,4/15/2025,2,Need bank real better police return weight mission type exactly until sit it.,776920,0,3.82,0,0
8322,148,9/29/2024,5,Skill Mr inside base never he dark accept course begin real company before discover green response knowledge return beat effort itself.,1559220,16,4.59,6,0
8323,92,11/16/2024,1,Seven group several increase century ago nothing special early network bag pretty commercial art.,1070463,26,3.26,8,0
8324,76,3/4/2025,2,Adult move know goal whole pattern friend scientist positive teacher over bring service maintain memory safe although.,526828,25,4.55,17,0
8325,116,7/16/2025,5,Way western investment candidate phone particular security push energy offer writer many late.,1956405,38,3.8,16,0
8326,198,2/13/2025,3,Lot us fine public girl police so two available manager describe poor mother position answer something nothing situation interesting yourself beat about across common television heart.,1113960,1,3.11,15,0
8327,117,9/11/2024,1,Former hand garden time eat those much wonder minute radio.,294472,13,3.18,2,0
8328,191,3/10/2025,3,Grow shake second the positive environment speech put research as hold foot most want world.,983529,15,3.57,3,0
8329,110,11/9/2024,5,Customer respond matter look writer act be church actually spend choose material thought kitchen star natural per.,1785778,9,4.13,1,0
8330,172,4/7/2025,4,Home cup time near box evening east much shake stuff prepare occur western win perform rule.,719139,16,2.52,6,0
8331,9,10/14/2024,5,Federal give speech deal past off she vote often great possible town.,1013262,13,2.68,13,0
8332,98,5/14/2025,3,Important organization during statement Mrs analysis another.,1216573,6,4.94,14,0
8333,145,10/28/2024,5,Employee property fear garden beyond suddenly various final cost social thought.,1607769,31,4.19,17,0
8334,160,5/28/2025,1,Already manager know kitchen center room although politics let.,1766358,27,2.66,7,1
8335,76,5/28/2025,5,Generation agency vote detail power start rest.,526828,25,4.55,17,0
8336,101,10/20/2024,4,Tough provide price American history college tonight once within.,390029,41,3.8,16,0
8337,75,1/25/2025,2,Best let benefit forget report require foreign garden several top life discover major see question.,1043836,30,4.23,16,0
8338,52,10/28/2024,4,Health security sing must position parent vote.,1322727,12,3.95,11,0
8339,155,3/2/2025,2,Difficult quality serious prepare example leg mention take prepare whatever program themselves buy action society.,1661627,32,3.55,17,0
8340,136,7/1/2025,4,Investment they reduce wish high rather organization all media peace use attorney old participant TV even bad business set.,481606,42,5,6,0
8341,15,11/23/2024,1,Blood well fact husband see wait over help he wall whole point large than year employee leader effort individual space fish understand.,1350201,24,3.62,0,0
